McID,StatusID,TimeStamp
Machine_3,2,2018-03-14T22:27:21.043Z
Machine_1,9,2018-03-14T22:31:23.797Z
Machine_0,10,2018-03-14T22:31:27.057Z
Machine_2,10,2018-03-14T22:31:42.207Z
Machine_0,7,2018-03-14T22:32:00.790Z
Machine_0,1,2018-03-14T22:32:29.213Z
Machine_1,7,2018-03-14T22:32:30.013Z
Machine_0,7,2018-03-14T22:32:38.147Z
Machine_1,9,2018-03-14T22:33:07.997Z
Machine_2,10,2018-03-14T22:33:27.273Z
Machine_1,1,2018-03-14T22:33:29.340Z
Machine_2,7,2018-03-14T22:33:31.870Z
Machine_2,0,2018-03-14T22:34:02.253Z
Machine_0,10,2018-03-14T22:34:19.697Z
Machine_1,7,2018-03-14T22:34:50.273Z
Machine_2,1,2018-03-14T22:35:12.427Z
Machine_2,10,2018-03-14T22:35:47.863Z
Machine_2,0,2018-03-14T22:35:47.870Z
Machine_1,0,2018-03-14T22:35:49.807Z
Machine_1,1,2018-03-14T22:36:24.653Z
Machine_1,1,2018-03-14T22:37:04.370Z
Machine_1,9,2018-03-14T22:37:18.593Z
Machine_1,0,2018-03-14T22:37:39.943Z
Machine_2,9,2018-03-14T22:37:47.240Z
Machine_2,10,2018-03-14T22:38:20.413Z
Machine_0,9,2018-03-14T22:38:42.430Z
Machine_1,0,2018-03-14T22:38:57.033Z
Machine_0,0,2018-03-14T22:39:12.037Z
Machine_0,10,2018-03-14T22:39:12.367Z
Machine_1,7,2018-03-14T22:39:23.207Z
Machine_1,1,2018-03-14T22:39:41.330Z
Machine_2,9,2018-03-14T22:40:23.333Z
Machine_1,7,2018-03-14T22:41:13.777Z
Machine_0,0,2018-03-14T22:41:28.933Z
Machine_2,0,2018-03-14T22:41:35.657Z
Machine_0,9,2018-03-14T22:41:39.097Z
Machine_0,0,2018-03-14T22:42:53.527Z
Machine_2,1,2018-03-14T22:42:57.417Z
Machine_1,9,2018-03-14T22:43:01.473Z
Machine_2,10,2018-03-14T22:43:04.310Z
Machine_2,10,2018-03-14T22:43:38.373Z
Machine_0,10,2018-03-14T22:44:12.630Z
Machine_2,10,2018-03-14T22:44:20.537Z
Machine_2,9,2018-03-14T22:45:10.930Z
Machine_2,7,2018-03-14T22:45:51.010Z
Machine_1,1,2018-03-14T22:46:01.217Z
Machine_1,9,2018-03-14T22:46:20.430Z
Machine_2,7,2018-03-14T22:46:33.600Z
Machine_2,1,2018-03-14T22:46:51.013Z
Machine_0,7,2018-03-14T22:47:53.383Z
Machine_0,0,2018-03-14T22:48:19.247Z
Machine_2,7,2018-03-14T22:48:38.717Z
Machine_1,1,2018-03-14T22:49:24.510Z
Machine_1,0,2018-03-14T22:49:24.517Z
Machine_0,10,2018-03-14T22:49:31.017Z
Machine_3,3,2018-03-14T22:50:26.090Z
Machine_1,7,2018-03-14T22:50:51.897Z
Machine_5,1,2018-03-14T22:50:57.860Z
Machine_5,1,2018-03-14T22:51:38.327Z
Machine_2,9,2018-03-14T22:52:00.293Z
Machine_2,1,2018-03-14T22:52:32.990Z
Machine_2,7,2018-03-14T22:52:45.723Z
Machine_5,5,2018-03-14T22:52:52.703Z
Machine_0,0,2018-03-14T22:53:04.143Z
Machine_1,0,2018-03-14T22:55:37.317Z
Machine_0,10,2018-03-14T22:55:47.897Z
Machine_2,9,2018-03-14T22:56:47.833Z
Machine_0,7,2018-03-14T22:56:52.573Z
Machine_1,7,2018-03-14T22:57:10.783Z
Machine_1,10,2018-03-14T22:57:31.183Z
Machine_2,9,2018-03-14T22:58:33.287Z
Machine_1,9,2018-03-14T22:58:46.967Z
Machine_0,10,2018-03-14T22:59:11.707Z
Machine_1,10,2018-03-14T22:59:16.920Z
Machine_2,1,2018-03-14T22:59:25.803Z
Machine_0,9,2018-03-14T22:59:28.517Z
Machine_2,7,2018-03-14T22:59:43.893Z
Machine_0,1,2018-03-14T22:59:57.833Z
Machine_2,10,2018-03-14T23:00:24.200Z
Machine_0,1,2018-03-14T23:00:38.833Z
Machine_2,0,2018-03-14T23:00:59.210Z
Machine_1,1,2018-03-14T23:01:08.223Z
Machine_2,10,2018-03-14T23:01:34.300Z
Machine_1,5,2018-03-14T23:01:39.017Z
Machine_1,5,2018-03-14T23:02:24.877Z
Machine_2,10,2018-03-14T23:02:49.283Z
Machine_3,3,2018-03-14T23:05:43.077Z
Machine_3,1,2018-03-14T23:06:20.043Z
Machine_5,7,2018-03-14T23:07:54.297Z
Machine_1,0,2018-03-14T23:09:52.260Z
Machine_0,10,2018-03-14T23:10:03.380Z
Machine_3,1,2018-03-14T23:11:35.203Z
Machine_4,1,2018-03-14T23:11:53.370Z
Machine_2,7,2018-03-14T23:12:09.657Z
Machine_1,1,2018-03-14T23:12:22.353Z
Machine_0,10,2018-03-14T23:12:33.527Z
Machine_2,10,2018-03-14T23:13:00.443Z
Machine_1,0,2018-03-14T23:14:52.800Z
Machine_2,9,2018-03-14T23:17:32.167Z
Machine_2,7,2018-03-14T23:17:39.467Z
Machine_2,10,2018-03-14T23:19:38.477Z
Machine_2,7,2018-03-14T23:19:40.317Z
Machine_1,1,2018-03-14T23:19:53.557Z
Machine_0,10,2018-03-14T23:20:05.103Z
Machine_5,1,2018-03-14T23:24:35.750Z
Machine_5,0,2018-03-14T23:24:35.757Z
Machine_1,9,2018-03-14T23:25:13.153Z
Machine_2,0,2018-03-14T23:25:31.537Z
Machine_2,10,2018-03-14T23:27:09.410Z
Machine_3,1,2018-03-14T23:27:38.183Z
Machine_4,9,2018-03-14T23:33:31.437Z
Machine_2,10,2018-03-14T23:34:42.607Z
Machine_2,0,2018-03-14T23:35:36.347Z
Machine_1,1,2018-03-14T23:37:31.047Z
Machine_1,7,2018-03-14T23:37:52.300Z
Machine_0,10,2018-03-14T23:38:25.077Z
Machine_3,7,2018-03-14T23:38:36.570Z
Machine_3,1,2018-03-14T23:43:38.360Z
Machine_0,9,2018-03-14T23:46:01.910Z
Machine_1,1,2018-03-14T23:50:25.070Z
Machine_1,7,2018-03-14T23:50:35.027Z
Machine_0,10,2018-03-14T23:50:56.913Z
Machine_0,7,2018-03-14T23:51:05.930Z
Machine_3,1,2018-03-14T23:52:46.723Z
Machine_0,7,2018-03-14T23:53:29.263Z
Machine_1,1,2018-03-14T23:55:04.023Z
Machine_2,7,2018-03-14T23:55:17.780Z
Machine_2,0,2018-03-14T23:55:52.017Z
Machine_0,10,2018-03-14T23:55:58.227Z
Machine_1,9,2018-03-14T23:57:52.360Z
Machine_5,10,2018-03-14T23:58:17.550Z
Machine_2,1,2018-03-15T00:00:42.500Z
Machine_1,1,2018-03-15T00:02:35.200Z
Machine_1,1,2018-03-15T00:02:36.207Z
Machine_3,2,2018-03-15T00:03:17.563Z
Machine_3,5,2018-03-15T00:03:18.780Z
Machine_5,3,2018-03-15T00:03:25.533Z
Machine_5,5,2018-03-15T00:03:29.343Z
Machine_5,9,2018-03-15T00:03:37.070Z
Machine_5,7,2018-03-15T00:03:51.733Z
Machine_2,9,2018-03-15T00:05:15.833Z
Machine_0,7,2018-03-15T00:06:08.327Z
Machine_0,0,2018-03-15T00:07:47.240Z
Machine_1,9,2018-03-15T00:07:55.287Z
Machine_0,1,2018-03-15T00:08:29.287Z
Machine_0,7,2018-03-15T00:08:38.727Z
Machine_5,7,2018-03-15T00:11:57.970Z
Machine_0,0,2018-03-15T00:12:46.917Z
Machine_5,7,2018-03-15T00:12:49.357Z
Machine_0,7,2018-03-15T00:13:32.607Z
Machine_4,1,2018-03-15T00:16:00.783Z
Machine_0,0,2018-03-15T00:17:48.137Z
Machine_1,1,2018-03-15T00:17:49.683Z
Machine_1,1,2018-03-15T00:17:50.690Z
Machine_5,1,2018-03-15T00:17:53.720Z
Machine_2,0,2018-03-15T00:18:37.563Z
Machine_2,10,2018-03-15T00:20:05.570Z
Machine_0,9,2018-03-15T00:21:08.057Z
Machine_3,0,2018-03-15T00:22:07.673Z
Machine_1,9,2018-03-15T00:22:56.943Z
Machine_1,1,2018-03-15T00:25:09.540Z
Machine_2,10,2018-03-15T00:27:22.627Z
Machine_2,9,2018-03-15T00:27:48.320Z
Machine_0,10,2018-03-15T00:28:33.740Z
Machine_3,4,2018-03-15T00:29:34.883Z
Machine_0,0,2018-03-15T00:30:20.203Z
Machine_1,1,2018-03-15T00:32:40.343Z
Machine_2,9,2018-03-15T00:32:48.277Z
Machine_2,0,2018-03-15T00:33:18.783Z
Machine_1,0,2018-03-15T00:35:10.623Z
Machine_1,7,2018-03-15T00:35:33.183Z
Machine_2,1,2018-03-15T00:35:48.627Z
Machine_0,10,2018-03-15T00:36:06.193Z
Machine_5,1,2018-03-15T00:37:00.057Z
Machine_2,1,2018-03-15T00:37:24.460Z
Machine_2,7,2018-03-15T00:38:03.213Z
Machine_2,10,2018-03-15T00:40:02.487Z
Machine_5,7,2018-03-15T00:41:27.333Z
Machine_2,9,2018-03-15T00:42:52.690Z
Machine_2,1,2018-03-15T00:43:21.617Z
Machine_0,7,2018-03-15T00:43:46.013Z
Machine_2,10,2018-03-15T00:44:57.323Z
Machine_1,7,2018-03-15T00:45:19.510Z
Machine_0,7,2018-03-15T00:46:16.420Z
Machine_5,1,2018-03-15T00:46:27.563Z
Machine_1,1,2018-03-15T00:47:42.940Z
Machine_0,0,2018-03-15T00:47:54.063Z
Machine_1,9,2018-03-15T00:48:01.870Z
Machine_1,7,2018-03-15T00:48:05.120Z
Machine_2,10,2018-03-15T00:49:57.207Z
Machine_2,9,2018-03-15T00:53:04.420Z
Machine_0,9,2018-03-15T00:53:44.317Z
Machine_5,9,2018-03-15T00:57:01.927Z
Machine_1,0,2018-03-15T00:57:46.793Z
Machine_1,1,2018-03-15T01:00:15.110Z
Machine_0,1,2018-03-15T01:01:09.370Z
Machine_2,10,2018-03-15T01:02:29.823Z
Machine_0,0,2018-03-15T01:02:56.597Z
Machine_1,7,2018-03-15T01:03:07.950Z
Machine_1,1,2018-03-22T04:03:59.413Z
Machine_1,0,2018-03-22T04:03:59.417Z
Machine_0,1,2018-03-22T04:04:10.943Z
Machine_0,7,2018-03-22T04:04:39.717Z
Machine_1,1,2018-03-22T04:06:14.250Z
Machine_3,7,2018-03-22T04:08:08.467Z
Machine_2,1,2018-03-22T04:10:26.140Z
Machine_1,9,2018-03-22T04:11:01.470Z
Machine_2,0,2018-03-22T04:11:15.753Z
Machine_5,1,2018-03-22T04:11:22.600Z
Machine_0,9,2018-03-22T04:11:24.633Z
Machine_2,10,2018-03-22T04:12:43.573Z
Machine_1,0,2018-03-22T04:12:55.853Z
Machine_2,0,2018-03-22T04:13:32.567Z
Machine_1,1,2018-03-22T04:15:08.073Z
Machine_1,9,2018-03-22T04:15:28.380Z
Machine_2,1,2018-03-22T04:15:44.853Z
Machine_2,0,2018-03-22T04:15:44.857Z
Machine_0,1,2018-03-22T04:15:45.757Z
Machine_0,7,2018-03-22T04:15:48.383Z
Machine_2,9,2018-03-22T04:17:32.177Z
Machine_2,0,2018-03-22T04:17:57.610Z
Machine_0,10,2018-03-22T04:18:00.193Z
Machine_1,1,2018-03-22T04:19:36.837Z
Machine_2,1,2018-03-22T04:20:11.640Z
Machine_0,1,2018-03-22T04:22:28.657Z
Machine_0,7,2018-03-22T04:22:37.880Z
Machine_2,10,2018-03-22T04:23:51.507Z
Machine_2,7,2018-03-22T04:24:19.087Z
Machine_1,1,2018-03-22T04:26:19.603Z
Machine_1,7,2018-03-22T04:26:42.067Z
Machine_2,0,2018-03-22T04:26:53.317Z
Machine_0,7,2018-03-22T04:26:58.450Z
Machine_0,9,2018-03-22T04:27:02.293Z
Machine_2,7,2018-03-22T04:28:20.447Z
Machine_3,0,2018-03-22T04:28:32.487Z
Machine_2,9,2018-03-22T04:28:42.537Z
Machine_2,7,2018-03-22T04:28:47.860Z
Machine_2,10,2018-03-22T04:30:33.140Z
Machine_2,7,2018-03-22T04:34:42.903Z
Machine_5,1,2018-03-22T04:36:02.667Z
Machine_2,10,2018-03-22T04:36:28.057Z
Machine_2,7,2018-03-22T04:36:56.373Z
Machine_3,7,2018-03-22T04:39:17.570Z
Machine_0,7,2018-03-22T04:39:35.567Z
Machine_1,7,2018-03-22T04:41:13.413Z
Machine_2,7,2018-03-22T04:41:23.727Z
Machine_1,9,2018-03-22T04:41:28.513Z
Machine_1,7,2018-03-22T04:41:31.763Z
Machine_2,1,2018-03-22T04:41:44.987Z
Machine_1,2,2018-03-22T04:45:54.300Z
Machine_1,5,2018-03-22T04:45:54.487Z
Machine_2,5,2018-03-22T04:49:04.133Z
Machine_3,1,2018-03-22T04:49:25.760Z
Machine_5,7,2018-03-22T04:50:15.747Z
Machine_0,9,2018-03-22T04:51:17.917Z
Machine_3,1,2018-03-22T04:54:37.027Z
Machine_5,9,2018-03-22T04:55:57.087Z
Machine_0,7,2018-03-22T04:56:07.507Z
Machine_1,7,2018-03-22T04:56:15.110Z
Machine_3,1,2018-03-22T04:59:45.997Z
Machine_2,9,2018-03-22T05:01:57.227Z
Machine_1,7,2018-03-22T05:02:07.127Z
Machine_3,7,2018-03-22T05:05:22.183Z
Machine_5,7,2018-03-22T05:07:23.400Z
Machine_5,1,2018-03-22T05:12:31.460Z
Machine_5,1,2018-03-22T05:17:46.873Z
Machine_3,0,2018-03-22T05:25:49.640Z
Machine_0,7,2018-03-22T05:27:05.707Z
Machine_3,7,2018-03-22T05:31:03.770Z
Machine_0,0,2018-03-22T05:31:58.407Z
Machine_1,9,2018-03-22T05:32:20.207Z
Machine_2,39,2018-03-22T05:32:20.647Z
Machine_5,7,2018-03-22T05:33:14.150Z
Machine_2,7,2018-03-22T05:34:55.723Z
Machine_2,9,2018-03-22T05:35:05.097Z
Machine_3,0,2018-03-22T05:36:06.193Z
Machine_4,9,2018-03-22T05:36:31.543Z
Machine_5,9,2018-03-22T05:37:37.547Z
Machine_2,7,2018-03-22T05:37:46.200Z
Machine_3,1,2018-03-22T05:41:21.080Z
Machine_0,9,2018-03-22T05:42:30.157Z
Machine_5,7,2018-03-22T05:42:45.767Z
Machine_5,7,2018-03-22T05:44:55.320Z
Machine_5,1,2018-03-22T05:48:12.017Z
Machine_3,7,2018-03-22T05:52:03.060Z
Machine_5,9,2018-03-22T05:58:46.287Z
Machine_5,7,2018-03-22T05:59:38.260Z
Machine_0,7,2018-03-22T06:03:48.303Z
Machine_0,0,2018-03-22T06:06:06.523Z
Machine_1,7,2018-03-22T06:06:17.310Z
Machine_0,9,2018-03-22T06:08:41.957Z
Machine_3,1,2018-03-22T06:12:44.897Z
Machine_5,9,2018-03-22T06:14:13.797Z
Machine_3,0,2018-03-22T06:23:16.360Z
Machine_2,1,2018-03-22T06:32:44.797Z
Machine_0,1,2018-03-22T06:32:55.657Z
Machine_1,1,2018-03-22T06:33:03.993Z
Machine_0,10,2018-03-22T06:33:13.593Z
Machine_0,10,2018-03-22T06:38:22.990Z
Machine_1,1,2018-03-22T06:40:06.503Z
Machine_1,7,2018-03-22T06:40:11.853Z
Machine_2,1,2018-03-22T06:42:27.300Z
Machine_2,0,2018-03-22T06:45:21.993Z
Machine_2,7,2018-03-22T06:45:29.887Z
Machine_4,1,2018-03-22T06:45:33.513Z
Machine_5,7,2018-03-22T06:47:25.997Z
Machine_2,0,2018-03-22T06:48:17.083Z
Machine_2,9,2018-03-22T06:48:19.487Z
Machine_1,1,2018-03-22T06:48:40.837Z
Machine_0,7,2018-03-22T06:48:50.580Z
Machine_4,1,2018-03-22T06:50:27.827Z
Machine_2,0,2018-03-22T06:51:18.067Z
Machine_2,9,2018-03-22T06:51:20.630Z
Machine_1,7,2018-03-22T06:51:26.603Z
Machine_5,1,2018-03-22T06:51:30.933Z
Machine_0,7,2018-03-22T06:51:37.207Z
Machine_5,1,2018-03-22T06:52:48.950Z
Machine_0,1,2018-03-22T06:53:59.870Z
Machine_1,1,2018-03-22T06:54:04.263Z
Machine_2,9,2018-03-22T06:54:08.957Z
Machine_0,7,2018-03-22T06:54:19.047Z
Machine_4,9,2018-03-22T06:55:29.277Z
Machine_1,7,2018-03-22T06:56:50.760Z
Machine_1,1,2018-03-22T06:58:30.600Z
Machine_2,8,2018-03-22T06:58:35.940Z
Machine_2,0,2018-03-22T06:59:56.027Z
Machine_1,4,2018-03-22T07:01:27.687Z
Machine_1,1,2018-03-22T07:04:32.057Z
Machine_0,7,2018-03-22T07:04:46.757Z
Machine_2,10,2018-03-22T07:05:37.157Z
Machine_2,0,2018-03-22T07:08:24.327Z
Machine_5,7,2018-03-22T07:08:34.757Z
Machine_2,7,2018-03-22T07:08:38.943Z
Machine_0,7,2018-03-22T07:10:11.410Z
Machine_3,1,2018-03-22T07:10:46.577Z
Machine_0,7,2018-03-22T07:12:55.853Z
Machine_2,0,2018-03-22T07:14:07.307Z
Machine_1,0,2018-03-22T07:15:31.250Z
Machine_3,8,2018-03-22T07:16:10.917Z
Machine_2,10,2018-03-22T07:16:55.847Z
Machine_2,7,2018-03-22T07:17:03.320Z
Machine_3,1,2018-03-22T07:17:32.653Z
Machine_4,1,2018-03-22T07:17:51.367Z
Machine_1,7,2018-03-22T07:18:30.057Z
Machine_0,9,2018-03-22T07:18:30.213Z
Machine_5,1,2018-03-22T07:18:54.397Z
Machine_1,0,2018-03-22T07:21:02.557Z
Machine_1,1,2018-03-22T07:21:03.630Z
Machine_1,9,2018-03-22T07:21:10.090Z
Machine_0,10,2018-03-22T07:21:12.087Z
Machine_3,0,2018-03-22T07:22:39.370Z
Machine_2,7,2018-03-22T07:22:56.907Z
Machine_2,9,2018-03-22T07:25:39.173Z
Machine_0,10,2018-03-22T07:26:21.533Z
Machine_1,7,2018-03-22T07:26:31.693Z
Machine_4,1,2018-03-22T07:28:02.433Z
Machine_1,0,2018-03-22T07:29:09.360Z
Machine_2,8,2018-03-22T07:31:27.847Z
Machine_0,7,2018-03-22T07:32:05.300Z
Machine_3,3,2018-03-22T07:34:00.503Z
Machine_3,2,2018-03-22T07:34:00.690Z
Machine_3,7,2018-03-22T07:34:14.627Z
Machine_2,0,2018-03-22T07:34:24.443Z
Machine_0,0,2018-03-22T07:37:15.420Z
Machine_3,0,2018-03-22T07:39:16.650Z
Machine_3,7,2018-03-22T07:39:19.800Z
Machine_2,0,2018-03-22T07:40:23.377Z
Machine_2,7,2018-03-22T07:40:25.670Z
Machine_5,1,2018-03-22T07:40:36.480Z
Machine_5,3,2018-03-22T07:41:39.557Z
Machine_2,10,2018-03-22T07:43:24.083Z
Machine_2,7,2018-03-22T07:43:26.320Z
Machine_1,2,2018-03-22T07:44:06.637Z
Machine_1,5,2018-03-22T07:44:07.823Z
Machine_3,1,2018-03-22T07:44:23.143Z
Machine_1,7,2018-03-22T07:44:56.550Z
Machine_2,10,2018-03-22T07:46:12.757Z
Machine_2,7,2018-03-22T07:46:22.040Z
Machine_0,1,2018-03-22T07:47:30.693Z
Machine_1,1,2018-03-22T07:47:35.450Z
Machine_3,1,2018-03-22T07:49:34.367Z
Machine_1,7,2018-03-22T07:50:24.583Z
Machine_5,1,2018-03-22T07:56:59.687Z
Machine_2,8,2018-03-22T07:57:02.823Z
Machine_2,1,2018-03-22T07:59:06.497Z
Machine_1,10,2018-03-22T07:59:18.837Z
Machine_3,9,2018-03-22T08:01:28.517Z
Machine_0,0,2018-03-22T08:01:56.463Z
Machine_5,9,2018-03-22T08:02:22.313Z
Machine_4,9,2018-03-22T08:02:22.737Z
Machine_3,7,2018-03-22T08:04:13.777Z
Machine_1,0,2018-03-22T08:04:51.000Z
Machine_1,1,2018-03-22T08:04:51.050Z
Machine_0,3,2018-03-22T08:07:38.977Z
Machine_2,7,2018-03-22T08:07:45.703Z
Machine_3,5,2018-03-22T08:09:42.580Z
Machine_3,0,2018-03-22T08:09:46.047Z
Machine_2,7,2018-03-22T08:10:45.583Z
Machine_1,1,2018-03-22T08:12:44.200Z
Machine_5,5,2018-03-22T08:14:07.377Z
Machine_2,0,2018-03-22T08:16:25.270Z
Machine_1,7,2018-03-22T08:18:15.163Z
Machine_1,9,2018-03-22T08:18:18.250Z
Machine_0,1,2018-03-22T08:20:47.247Z
Machine_1,1,2018-03-22T08:20:52.820Z
Machine_2,9,2018-03-22T08:22:13.503Z
Machine_1,1,2018-03-22T08:26:18.503Z
Machine_1,9,2018-03-22T08:26:24.807Z
Machine_1,7,2018-03-22T08:26:28.180Z
Machine_2,7,2018-03-22T08:30:45.347Z
Machine_1,9,2018-03-22T08:32:13.860Z
Machine_0,5,2018-03-22T08:32:40.760Z
Machine_2,10,2018-03-22T08:33:26.693Z
Machine_2,7,2018-03-22T08:33:34.123Z
Machine_0,4,2018-03-22T08:33:44.690Z
Machine_1,5,2018-03-22T08:35:36.280Z
Machine_0,10,2018-03-22T08:37:21.177Z
Machine_0,0,2018-03-22T08:37:21.180Z
Machine_2,7,2018-03-22T08:39:21.020Z
Machine_0,1,2018-03-22T08:39:42.343Z
Machine_0,10,2018-03-22T08:39:42.573Z
Machine_1,5,2018-03-22T08:41:03.847Z
Machine_2,7,2018-03-22T08:42:05.033Z
Machine_0,7,2018-03-22T08:45:42.120Z
Machine_0,0,2018-03-22T08:48:01.447Z
Machine_5,1,2018-03-22T08:48:52.333Z
Machine_3,2,2018-03-22T08:50:46.563Z
Machine_5,7,2018-03-22T08:53:15.823Z
Machine_1,7,2018-03-22T08:55:11.937Z
Machine_3,5,2018-03-22T08:56:02.263Z
Machine_3,1,2018-03-22T08:56:09.700Z
Machine_0,10,2018-03-22T08:56:13.767Z
Machine_4,1,2018-03-22T08:56:38.957Z
Machine_0,1,2018-03-22T08:58:36.610Z
Machine_3,0,2018-03-22T09:01:50.807Z
Machine_3,7,2018-03-22T09:01:53.577Z
Machine_4,9,2018-03-22T09:02:06.147Z
Machine_5,1,2018-03-22T09:09:16.760Z
Machine_1,10,2018-03-22T09:17:35.013Z
Machine_5,1,2018-03-22T09:19:47.213Z
Machine_5,0,2018-03-22T09:19:47.217Z
Machine_2,9,2018-03-22T09:19:50.753Z
Machine_1,1,2018-03-22T09:20:17.627Z
Machine_1,9,2018-03-22T09:20:24.117Z
Machine_0,10,2018-03-22T09:20:26.097Z
Machine_0,7,2018-03-22T09:20:27.347Z
Machine_3,0,2018-03-22T09:20:39.800Z
Machine_5,1,2018-03-22T09:23:37.213Z
Machine_5,0,2018-03-22T09:23:37.220Z
Machine_0,7,2018-03-22T09:25:57.187Z
Machine_0,10,2018-03-22T09:28:12.957Z
Machine_3,0,2018-03-22T09:28:18.563Z
Machine_3,1,2018-03-22T09:28:18.617Z
Machine_4,1,2018-03-22T09:28:46.963Z
Machine_2,7,2018-03-22T09:29:31.823Z
Machine_0,9,2018-03-22T09:30:01.027Z
Machine_0,7,2018-03-22T09:30:04.527Z
Machine_0,7,2018-03-22T09:32:43.023Z
Machine_1,7,2018-03-22T09:32:43.040Z
Machine_5,1,2018-03-22T09:34:07.857Z
Machine_1,0,2018-03-22T09:35:14.310Z
Machine_1,1,2018-03-22T09:35:14.370Z
Machine_0,10,2018-03-22T09:35:40.783Z
Machine_0,7,2018-03-22T09:35:41.937Z
Machine_4,1,2018-03-22T09:36:36.853Z
Machine_0,1,2018-03-22T09:38:01.117Z
Machine_0,0,2018-03-22T09:38:01.347Z
Machine_1,7,2018-03-22T09:38:20.613Z
Machine_5,9,2018-03-22T09:39:12.310Z
Machine_2,1,2018-03-22T09:40:03.810Z
Machine_2,10,2018-03-22T09:40:03.917Z
Machine_1,7,2018-03-22T09:41:05.690Z
Machine_0,10,2018-03-22T09:41:10.703Z
Machine_0,1,2018-03-22T09:45:51.547Z
Machine_3,1,2018-03-22T09:47:31.087Z
Machine_2,48,2018-03-22T09:48:45.180Z
Machine_5,9,2018-03-22T09:56:49.320Z
Machine_5,7,2018-03-22T09:56:53.350Z
Machine_3,1,2018-03-22T09:58:50.707Z
Machine_4,9,2018-03-22T09:59:05.257Z
Machine_4,9,2018-03-22T10:02:50.067Z
Machine_2,10,2018-03-22T10:03:30.453Z
Machine_5,5,2018-03-22T10:06:54.177Z
Machine_5,9,2018-03-22T10:07:05.410Z
Machine_5,1,2018-03-22T10:08:49.367Z
Machine_5,0,2018-03-22T10:09:48.510Z
Machine_2,48,2018-03-22T10:10:21.743Z
Machine_3,3,2018-03-22T10:10:22.367Z
Machine_3,4,2018-03-22T10:10:31.070Z
Machine_2,7,2018-03-22T10:10:32.407Z
Machine_1,9,2018-03-22T10:10:40.597Z
Machine_0,7,2018-03-22T10:10:47.467Z
Machine_5,7,2018-03-22T10:12:24.637Z
Machine_2,7,2018-03-22T10:12:57.100Z
Machine_1,0,2018-03-22T10:13:15.317Z
Machine_1,9,2018-03-22T10:13:22.867Z
Machine_0,10,2018-03-22T10:13:24.867Z
Machine_3,7,2018-03-22T10:14:42.883Z
Machine_1,1,2018-03-22T10:18:39.710Z
Machine_2,10,2018-03-22T10:19:42.447Z
Machine_1,10,2018-03-22T10:19:54.387Z
Machine_5,1,2018-03-22T10:21:11.173Z
Machine_3,1,2018-03-22T10:22:09.640Z
Machine_2,0,2018-03-22T10:22:10.067Z
Machine_0,7,2018-03-22T10:22:46.080Z
Machine_0,9,2018-03-22T10:22:46.267Z
Machine_0,0,2018-03-22T10:25:05.537Z
Machine_1,0,2018-03-22T10:25:17.533Z
Machine_1,7,2018-03-22T10:25:28.350Z
Machine_0,1,2018-03-22T10:27:49.643Z
Machine_0,10,2018-03-22T10:27:49.890Z
Machine_1,1,2018-03-22T10:30:41.723Z
Machine_0,10,2018-03-22T10:41:05.503Z
Machine_5,1,2018-03-22T10:45:33.037Z
Machine_5,9,2018-03-22T10:45:36.327Z
Machine_5,1,2018-03-22T10:49:22.810Z
Machine_5,0,2018-03-22T10:49:22.817Z
Machine_5,7,2018-03-22T10:51:58.857Z
Machine_1,7,2018-03-22T10:59:14.393Z
Machine_4,1,2018-03-22T10:59:22.090Z
Machine_5,1,2018-03-22T11:00:49.083Z
Machine_2,10,2018-03-22T11:01:27.677Z
Machine_1,1,2018-03-22T11:01:58.097Z
Machine_4,9,2018-03-22T11:03:04.167Z
Machine_2,10,2018-03-22T11:03:52.533Z
Machine_0,10,2018-03-22T11:04:29.847Z
Machine_1,0,2018-03-22T11:04:39.147Z
Machine_1,1,2018-03-22T11:04:40.253Z
Machine_0,9,2018-03-22T11:05:11.647Z
Machine_5,0,2018-03-22T11:05:49.703Z
Machine_2,10,2018-03-22T11:06:24.917Z
Machine_2,10,2018-03-22T11:08:51.680Z
Machine_0,4,2018-03-22T11:09:23.983Z
Machine_1,1,2018-03-22T11:10:06.937Z
Machine_5,1,2018-03-22T11:12:15.460Z
Machine_2,10,2018-03-22T11:13:45.440Z
Machine_4,9,2018-03-22T11:14:40.213Z
Machine_0,9,2018-03-22T11:19:55.383Z
Machine_5,1,2018-03-22T11:20:02.850Z
Machine_5,0,2018-03-22T11:21:17.093Z
Machine_2,20,2018-03-22T11:26:28.667Z
Machine_5,8,2018-03-22T11:29:52.693Z
Machine_5,9,2018-03-22T11:30:22.627Z
Machine_0,9,2018-03-22T11:30:26.057Z
Machine_5,1,2018-03-22T11:30:55.900Z
Machine_5,1,2018-03-22T11:36:29.777Z
Machine_5,1,2018-03-22T11:36:29.837Z
Machine_2,9,2018-03-22T11:36:59.983Z
Machine_5,7,2018-03-22T11:38:58.437Z
Machine_3,1,2018-03-22T11:40:58.600Z
Machine_0,1,2018-03-22T11:41:36.027Z
Machine_0,10,2018-03-22T11:41:36.197Z
Machine_0,7,2018-03-22T11:41:38.087Z
Machine_1,9,2018-03-22T11:42:16.150Z
Machine_2,7,2018-03-22T11:42:23.017Z
Machine_0,7,2018-03-22T11:42:33.217Z
Machine_2,9,2018-03-22T11:42:48.913Z
Machine_2,7,2018-03-22T11:42:51.537Z
Machine_1,7,2018-03-22T11:42:52.253Z
