CompID,CompName,CompRef,ErrorCode,ErrorText,ErrorType,FeederID,GoodPickUps,HammerGW.ts_load,InsertDate,McID,Milliseconds,NozzleNum,NozzleSize,Slot,Station,SubSlot,TimeStamp,Type
029996,034165,0,VISION ERR,,0,140012,38,2021-10-29T05:55:55.348Z,2021-10-29T07:07:34.953Z,06,764,1,1,6,95,0,2021-10-29T07:07:34.763Z,null
015471,071167,0,VISION ERR,,0,140012,0,2021-10-29T05:55:55.348Z,2021-10-29T07:08:29.920Z,08,980,1,1,197,62,0,2021-10-29T07:08:29.980Z,null
041533,059337,0,VISION ERR,,0,140012,0,2021-10-29T05:55:55.348Z,2021-10-29T07:08:29.970Z,05,990,1,1,31,51,0,2021-10-29T07:08:29.990Z,null
096990,022473,0,VISION ERR,,0,140012,37,2021-10-29T05:55:55.348Z,2021-10-29T07:08:30.017Z,10,0,1,1,16,15,0,2021-10-29T07:08:30.000Z,null
034481,098875,0,No error,,1,86117526,0,2021-10-29T05:55:55.348Z,2021-10-29T07:08:40.610Z,10,606,0,0,180,47,0,2021-10-29T07:08:40.607Z,-1
095184,097277,Q28,8000D744,,0,86117526,0,2021-10-29T05:55:55.348Z,2021-10-29T07:08:56.860Z,03,711,1,3,143,39,0,2021-10-29T07:08:56.710Z,-1
071555,049092,Q27,8000D744,,0,86117526,4,2021-10-29T05:55:55.348Z,2021-10-29T07:08:56.890Z,02,721,1,1,187,83,0,2021-10-29T07:08:56.720Z,-1
083503,017969,0,No error,,1,86117526,0,2021-10-29T05:55:55.348Z,2021-10-29T07:08:56.830Z,09,896,0,0,41,16,0,2021-10-29T07:08:56.897Z,-1
020940,003739,0,No error,,1,86012319,0,2021-10-29T05:55:55.348Z,2021-10-29T07:09:00.500Z,09,505,0,0,78,66,0,2021-10-29T07:09:00.507Z,-1
035419,022558,,vacuum,,0,86012319,210,2021-10-29T05:55:55.364Z,2021-10-29T07:09:21.813Z,07,708,0,0,152,10,0,2021-10-29T07:09:21.707Z,-1
078489,057072,0,No error,,1,86012319,0,2021-10-29T05:55:55.364Z,2021-10-29T07:09:21.750Z,03,883,0,0,129,84,0,2021-10-29T07:09:21.883Z,-1
086058,011096,0,VISION ERR,,0,140012,0,2021-10-29T05:55:55.364Z,2021-10-29T07:09:23.970Z,08,18,1,1,58,32,0,2021-10-29T07:09:24.017Z,null
050704,063560,0,VISION ERR,,0,140012,0,2021-10-29T05:55:55.364Z,2021-10-29T07:09:24.017Z,10,28,1,1,119,6,0,2021-10-29T07:09:24.027Z,null
090225,089508,0,VISION ERR,,0,140012,37,2021-10-29T05:55:55.364Z,2021-10-29T07:09:24.063Z,04,38,1,1,132,4,0,2021-10-29T07:09:24.037Z,null
009443,020090,0,No error,,1,869446009,0,2021-10-29T05:55:55.364Z,2021-10-29T07:09:42.110Z,08,113,0,0,180,69,0,2021-10-29T07:09:42.113Z,-1
034372,091609,U12,8000D701,,0,869446009,4,2021-10-29T05:55:55.364Z,2021-10-29T07:09:44.483Z,09,478,1,1,67,63,0,2021-10-29T07:09:44.477Z,-1
043240,011456,0,No error,,1,869446009,0,2021-10-29T05:55:55.364Z,2021-10-29T07:09:44.470Z,05,563,0,0,138,17,0,2021-10-29T07:09:44.563Z,-1
026711,050988,0,VISION ERR,,0,140012,0,2021-10-29T05:55:55.364Z,2021-10-29T07:10:18.080Z,08,123,1,1,110,6,0,2021-10-29T07:10:18.123Z,null
092828,032917,0,VISION ERR,,0,140012,0,2021-10-29T05:55:55.364Z,2021-10-29T07:10:18.127Z,08,133,1,1,118,89,0,2021-10-29T07:10:18.133Z,null
092311,095243,0,VISION ERR,,0,140012,37,2021-10-29T05:55:55.364Z,2021-10-29T07:10:18.173Z,10,143,1,1,196,13,0,2021-10-29T07:10:18.143Z,null
099635,018963,Q27,8000D744,,0,86117526,12,2021-10-29T05:55:55.364Z,2021-10-29T07:10:38.687Z,08,629,1,1,62,72,0,2021-10-29T07:10:38.630Z,-1
039361,018954,0,VISION ERR,,0,140012,0,2021-10-29T05:55:55.364Z,2021-10-29T07:11:11.173Z,04,231,1,1,176,87,0,2021-10-29T07:11:11.230Z,null
002641,034738,0,VISION ERR,,0,140012,0,2021-10-29T05:55:55.364Z,2021-10-29T07:11:11.220Z,02,241,1,1,46,43,0,2021-10-29T07:11:11.240Z,null
079860,027012,0,VISION ERR,,0,140012,37,2021-10-29T05:55:55.364Z,2021-10-29T07:11:11.267Z,01,251,1,1,166,19,0,2021-10-29T07:11:11.250Z,null
012786,063546,0,No error,,1,2055654,0,2021-10-29T05:55:55.364Z,2021-10-29T07:12:02.187Z,06,157,0,0,19,47,0,2021-10-29T07:12:02.157Z,-1
043950,025792,0,No error,,1,2052659,0,2021-10-29T05:55:55.364Z,2021-10-29T07:12:37.440Z,09,373,0,0,194,24,0,2021-10-29T07:12:37.373Z,-1
013021,019074,5,1D005014,,0,10434,0,2021-10-29T05:55:55.364Z,2021-10-29T07:13:57.940Z,03,108,0,3,124,97,0,2021-10-29T07:12:47.107Z,null
024075,059637,5,1D005014,,0,10434,0,2021-10-29T05:55:55.364Z,2021-10-29T07:13:58.017Z,07,904,0,3,187,40,0,2021-10-29T07:12:50.903Z,null
043060,067077,0,No error,,1,2052659,8,2021-10-29T05:55:55.364Z,2021-10-29T07:13:03.267Z,10,46,0,0,53,51,0,2021-10-29T07:13:03.047Z,-1
069666,075171,0,No error,,1,10434,0,2021-10-29T05:55:55.364Z,2021-10-29T07:13:16.830Z,07,821,0,0,49,50,0,2021-10-29T07:13:16.820Z,null
089177,056209,0,No error,,1,10434,12,2021-10-29T05:55:55.364Z,2021-10-29T07:13:58.080Z,01,916,0,0,62,72,0,2021-10-29T07:13:57.917Z,null
005368,003067,0,No error,,1,86117656,0,2021-10-29T05:55:55.364Z,2021-10-29T07:14:41.487Z,02,498,0,0,99,79,0,2021-10-29T07:14:41.497Z,-1
050936,006602,,vacuum,,0,86117656,24,2021-10-29T05:55:55.364Z,2021-10-29T07:15:11.190Z,02,89,0,0,132,70,0,2021-10-29T07:15:11.090Z,-1
033361,004523,0,No error,,1,86117656,0,2021-10-29T05:55:55.364Z,2021-10-29T07:15:11.127Z,01,264,0,0,119,96,0,2021-10-29T07:15:11.263Z,-1
061599,099144,5,1D005014,,0,10434,0,2021-10-29T05:55:55.364Z,2021-10-29T07:17:51.533Z,04,513,0,3,125,87,0,2021-10-29T07:15:41.513Z,null
020527,047386,5,1D005014,,0,10434,0,2021-10-29T05:55:55.364Z,2021-10-29T07:17:51.580Z,05,528,0,3,51,27,0,2021-10-29T07:15:41.527Z,null
044805,002778,0,No error,,1,111822,0,2021-10-29T05:55:55.364Z,2021-10-29T07:16:22.110Z,08,344,0,0,71,15,0,2021-10-29T07:16:21.343Z,null
022370,034691,0,No error,,1,86117526,0,2021-10-29T05:55:55.364Z,2021-10-29T07:17:01.470Z,05,446,0,0,43,1,0,2021-10-29T07:17:01.447Z,-1
023804,020836,0,No error,,1,10434,0,2021-10-29T05:55:55.364Z,2021-10-29T07:17:11.830Z,09,802,0,0,54,1,0,2021-10-29T07:17:11.803Z,null
080161,076035,0,No error,,1,869446071,864,2021-10-29T05:55:55.364Z,2021-10-29T07:17:16.190Z,08,797,0,0,50,12,0,2021-10-29T07:17:16.797Z,-1
015639,042563,0,No error,,1,869445422,120,2021-10-29T05:55:55.364Z,2021-10-29T07:17:16.500Z,03,262,0,0,76,45,0,2021-10-29T07:17:18.263Z,-1
042049,089271,0,No error,,1,82385368,480,2021-10-29T05:55:55.364Z,2021-10-29T07:17:16.500Z,08,267,0,0,19,51,0,2021-10-29T07:17:18.267Z,-1
019423,033926,0,No error,,1,82552469,62,2021-10-29T05:55:55.364Z,2021-10-29T07:17:16.627Z,09,897,0,0,162,2,0,2021-10-29T07:17:18.897Z,-1
063139,045237,0,No error,,1,82466148,744,2021-10-29T05:55:55.364Z,2021-10-29T07:17:16.627Z,08,902,0,0,15,87,0,2021-10-29T07:17:18.903Z,-1
082770,081524,0,No error,,1,869445425,136,2021-10-29T05:55:55.364Z,2021-10-29T07:17:16.767Z,08,422,0,0,193,34,0,2021-10-29T07:17:19.423Z,-1
024031,056906,0,No error,,1,869446004,136,2021-10-29T05:55:55.364Z,2021-10-29T07:17:16.767Z,06,427,0,0,192,88,0,2021-10-29T07:17:19.427Z,-1
007582,084899,0,No error,,1,86132049,272,2021-10-29T05:55:55.364Z,2021-10-29T07:17:16.767Z,06,432,0,0,92,55,0,2021-10-29T07:17:19.433Z,-1
021626,014136,0,No error,,1,86870317,220,2021-10-29T05:55:55.364Z,2021-10-29T07:17:16.907Z,08,852,0,0,58,59,0,2021-10-29T07:17:19.853Z,-1
019303,077485,0,No error,,1,869445424,434,2021-10-29T05:55:55.364Z,2021-10-29T07:17:16.907Z,02,857,0,0,100,14,0,2021-10-29T07:17:19.857Z,-1
003686,094341,0,No error,,1,869445426,496,2021-10-29T05:55:55.364Z,2021-10-29T07:17:16.923Z,09,862,0,0,140,25,0,2021-10-29T07:17:19.863Z,-1
013859,001492,0,No error,,1,86166053,248,2021-10-29T05:55:55.364Z,2021-10-29T07:17:16.923Z,02,867,0,0,189,29,0,2021-10-29T07:17:19.867Z,-1
085589,088916,0,No error,,1,869445430,360,2021-10-29T05:55:55.364Z,2021-10-29T07:17:17.173Z,03,222,0,0,165,76,0,2021-10-29T07:17:20.223Z,-1
012751,006186,Q28,8000D744,,0,86117526,0,2021-10-29T05:55:55.364Z,2021-10-29T07:17:27.140Z,06,89,1,3,164,86,0,2021-10-29T07:17:27.090Z,-1
071950,093293,Q28,8000D744,,0,86117526,0,2021-10-29T05:55:55.364Z,2021-10-29T07:17:27.203Z,10,99,1,1,154,23,0,2021-10-29T07:17:27.100Z,-1
094229,029061,Q28,8000D744,,0,86117526,36,2021-10-29T05:55:55.364Z,2021-10-29T07:17:27.237Z,01,109,1,1,25,53,0,2021-10-29T07:17:27.110Z,-1
036633,037020,Q23,8000D744,,0,86076561,6,2021-10-29T05:55:55.364Z,2021-10-29T07:17:27.127Z,05,119,1,1,139,27,0,2021-10-29T07:17:27.120Z,-1
006410,059334,0,No error,,1,86117526,0,2021-10-29T05:55:55.364Z,2021-10-29T07:17:27.140Z,08,294,0,0,122,89,0,2021-10-29T07:17:27.293Z,-1
051725,085012,0,No error,,1,10434,16,2021-10-29T05:55:55.364Z,2021-10-29T07:17:51.627Z,06,546,0,0,161,14,0,2021-10-29T07:17:51.547Z,null
001256,078102,0,VISION ERR,,0,140012,35,2021-10-29T05:55:55.364Z,2021-10-29T07:17:57.237Z,08,251,1,1,26,4,0,2021-10-29T07:17:57.250Z,null
062999,029275,0,VISION ERR,,0,208822,9,2021-10-29T05:55:55.364Z,2021-10-29T07:17:57.283Z,08,276,1,1,48,82,0,2021-10-29T07:17:57.277Z,null
068093,002526,0,No error,,1,86117604,8,2021-10-29T05:55:55.364Z,2021-10-29T07:19:26.347Z,07,862,0,0,107,77,0,2021-10-29T07:19:25.863Z,-1
042781,038481,0,No error,,1,86010423,16,2021-10-29T05:55:55.364Z,2021-10-29T07:19:26.347Z,08,905,0,0,103,32,0,2021-10-29T07:19:25.907Z,-1
053904,069235,0,No error,,1,86368023,16,2021-10-29T05:55:55.364Z,2021-10-29T07:19:26.347Z,06,926,0,0,97,9,0,2021-10-29T07:19:25.927Z,-1
017024,010123,0,No error,,1,86117503,8,2021-10-29T05:55:55.364Z,2021-10-29T07:19:26.347Z,04,953,0,0,104,60,0,2021-10-29T07:19:25.953Z,-1
019575,058929,0,No error,,1,86117576,72,2021-10-29T05:55:55.364Z,2021-10-29T07:19:26.347Z,08,60,0,0,61,49,0,2021-10-29T07:19:26.060Z,-1
046546,099932,0,No error,,1,86076527,16,2021-10-29T05:55:55.364Z,2021-10-29T07:19:26.347Z,10,84,0,0,141,25,0,2021-10-29T07:19:26.083Z,-1
000343,027040,0,No error,,1,86368022,8,2021-10-29T05:55:55.364Z,2021-10-29T07:19:26.347Z,09,106,0,0,190,57,0,2021-10-29T07:19:26.107Z,-1
013938,071683,0,No error,,1,86117700,8,2021-10-29T05:55:55.364Z,2021-10-29T07:19:26.360Z,09,147,0,0,195,96,0,2021-10-29T07:19:26.147Z,-1
081395,079473,0,No error,,1,86764559,8,2021-10-29T05:55:55.364Z,2021-10-29T07:19:26.360Z,10,164,0,0,176,86,0,2021-10-29T07:19:26.163Z,-1
046010,078309,0,No error,,1,86117502,16,2021-10-29T05:55:55.364Z,2021-10-29T07:19:26.360Z,10,190,0,0,96,42,0,2021-10-29T07:19:26.190Z,-1
093066,016092,0,No error,,1,86076563,8,2021-10-29T05:55:55.364Z,2021-10-29T07:19:26.360Z,03,211,0,0,159,47,0,2021-10-29T07:19:26.210Z,-1
075738,060725,0,No error,,1,86117633,8,2021-10-29T05:55:55.364Z,2021-10-29T07:22:54.207Z,01,764,0,0,35,49,0,2021-10-29T07:22:53.763Z,-1
025825,073697,0,No error,,1,86117518,8,2021-10-29T05:55:55.364Z,2021-10-29T07:22:54.207Z,01,775,0,0,150,33,0,2021-10-29T07:22:53.777Z,-1
036813,090170,0,No error,,1,86117658,8,2021-10-29T05:55:55.364Z,2021-10-29T07:22:54.207Z,01,791,0,0,189,28,0,2021-10-29T07:22:53.790Z,-1
039349,002264,0,No error,,1,86368111,16,2021-10-29T05:55:55.364Z,2021-10-29T07:22:54.207Z,02,806,0,0,13,17,0,2021-10-29T07:22:53.807Z,-1
099068,037109,0,No error,,1,86368028,16,2021-10-29T05:55:55.364Z,2021-10-29T07:22:54.207Z,07,837,0,0,60,16,0,2021-10-29T07:22:53.837Z,-1
006008,033771,0,No error,,1,12116026,8,2021-10-29T05:55:55.364Z,2021-10-29T07:22:54.207Z,09,853,0,0,164,99,0,2021-10-29T07:22:53.853Z,-1
073818,027534,0,No error,,1,12116094,8,2021-10-29T05:55:55.364Z,2021-10-29T07:22:54.220Z,08,869,0,0,102,93,0,2021-10-29T07:22:53.870Z,-1
054626,034440,0,No error,,1,86117529,8,2021-10-29T05:55:55.364Z,2021-10-29T07:22:54.220Z,05,947,0,0,102,38,0,2021-10-29T07:22:53.947Z,-1
000670,058684,0,No error,,1,16042438,8,2021-10-29T05:55:55.364Z,2021-10-29T07:22:54.220Z,02,978,0,0,57,96,0,2021-10-29T07:22:53.977Z,-1
043060,087221,0,No error,,1,12102838,24,2021-10-29T05:55:55.364Z,2021-10-29T07:22:54.220Z,10,994,0,0,15,39,0,2021-10-29T07:22:53.993Z,-1
031793,030023,0,No error,,1,12116023,40,2021-10-29T05:55:55.364Z,2021-10-29T07:22:54.220Z,07,9,0,0,154,38,0,2021-10-29T07:22:54.010Z,-1
022164,032325,0,No error,,1,12116030,8,2021-10-29T05:55:55.364Z,2021-10-29T07:22:54.220Z,03,25,0,0,144,30,0,2021-10-29T07:22:54.027Z,-1
045666,071950,0,No error,,1,12116022,8,2021-10-29T05:55:55.364Z,2021-10-29T07:22:54.220Z,01,41,0,0,104,17,0,2021-10-29T07:22:54.040Z,-1
038857,021013,0,No error,,1,869446072,0,2021-10-29T05:55:55.364Z,2021-10-29T07:24:57.003Z,10,10,0,0,70,21,0,2021-10-29T07:24:57.010Z,-1
061478,019008,R41,8000D701,,0,869446072,0,2021-10-29T05:55:55.364Z,2021-10-29T07:24:59.957Z,08,962,1,24,105,81,0,2021-10-29T07:24:59.963Z,-1
032117,076045,R57,8000D701,,0,869446072,0,2021-10-29T05:55:55.364Z,2021-10-29T07:25:00.017Z,04,972,1,19,144,25,0,2021-10-29T07:24:59.973Z,-1
099205,011903,R59,8000D701,,0,869446072,0,2021-10-29T05:55:55.364Z,2021-10-29T07:25:00.050Z,02,982,1,20,3,31,0,2021-10-29T07:24:59.983Z,-1
090726,007322,R59,8000D701,,0,869446072,0,2021-10-29T05:55:55.364Z,2021-10-29T07:25:00.110Z,05,992,1,21,115,83,0,2021-10-29T07:24:59.993Z,-1
007132,040158,R47,8000D701,,0,869446072,0,2021-10-29T05:55:55.364Z,2021-10-29T07:25:00.173Z,03,2,1,22,9,37,0,2021-10-29T07:25:00.003Z,-1
042176,090740,R41,8000D701,,0,869446072,80,2021-10-29T05:55:55.364Z,2021-10-29T07:25:00.207Z,07,12,1,23,103,33,0,2021-10-29T07:25:00.013Z,-1
097572,006136,0,No error,,1,869446072,0,2021-10-29T05:55:55.364Z,2021-10-29T07:24:59.923Z,04,42,0,0,152,1,0,2021-10-29T07:25:00.043Z,-1
046835,018566,0,No error,,1,869445430,0,2021-10-29T05:55:55.364Z,2021-10-29T07:25:03.457Z,10,442,0,0,69,63,0,2021-10-29T07:25:03.443Z,-1
096740,007879,LD65,8000340C,,0,869445430,0,2021-10-29T05:55:55.364Z,2021-10-29T07:25:12.957Z,10,877,1,18,71,86,0,2021-10-29T07:25:12.877Z,-1
025720,063473,LD66,8000340C,,0,869445430,62,2021-10-29T05:55:55.364Z,2021-10-29T07:25:12.987Z,10,887,1,19,30,4,0,2021-10-29T07:25:12.887Z,-1
041505,043326,0,No error,,1,869445430,0,2021-10-29T05:55:55.364Z,2021-10-29T07:25:12.860Z,08,917,0,0,36,74,0,2021-10-29T07:25:12.917Z,-1
048398,063604,0,No error,,1,869445430,2458,2021-10-29T05:55:55.364Z,2021-10-29T07:25:13.017Z,05,922,0,0,87,21,0,2021-10-29T07:25:12.923Z,-1
057554,018933,R62,8000D701,,0,869446072,240,2021-10-29T05:55:55.364Z,2021-10-29T07:25:36.160Z,02,183,1,19,133,71,0,2021-10-29T07:25:36.183Z,-1
076947,078816,R69,8000D701,,0,869446072,80,2021-10-29T05:55:55.364Z,2021-10-29T07:29:54.737Z,03,758,1,23,119,67,0,2021-10-29T07:29:54.757Z,-1
038612,081505,R41,8000D701,,0,869446072,80,2021-10-29T05:55:55.364Z,2021-10-29T07:31:16.613Z,07,629,1,24,170,21,0,2021-10-29T07:31:16.630Z,-1
017714,018203,R57,8000D701,,0,869446072,200,2021-10-29T05:55:55.364Z,2021-10-29T07:32:42.630Z,03,636,1,24,27,63,0,2021-10-29T07:32:42.637Z,-1
039301,040587,U281,8000D744,,0,16026486,2,2021-10-29T05:55:55.364Z,2021-10-29T07:34:11.160Z,09,177,1,8,94,60,0,2021-10-29T07:34:11.177Z,-1
076433,072105,0,No error,,1,16026486,0,2021-10-29T05:55:55.364Z,2021-10-29T07:35:22.987Z,01,972,0,0,167,55,0,2021-10-29T07:35:22.973Z,-1
017692,033651,0,No error,,1,86116854,0,2021-10-29T05:55:55.364Z,2021-10-29T07:35:24.707Z,02,708,0,0,44,88,0,2021-10-29T07:35:24.707Z,-1
057009,099921,0,No error,,1,86116854,30,2021-10-29T05:55:55.364Z,2021-10-29T07:35:28.020Z,04,62,0,0,41,8,0,2021-10-29T07:35:28.063Z,-1
041842,067835,0,No error,,1,16026486,0,2021-10-29T05:55:55.364Z,2021-10-29T07:35:48.283Z,04,269,0,0,19,40,0,2021-10-29T07:35:48.270Z,-1
091254,030360,U281,8000D744,,0,16026486,0,2021-10-29T05:55:55.364Z,2021-10-29T07:35:50.533Z,07,493,1,8,73,1,0,2021-10-29T07:35:50.493Z,-1
091451,040703,U281,8000D744,,0,16026486,0,2021-10-29T05:55:55.364Z,2021-10-29T07:35:50.597Z,01,503,1,8,82,1,0,2021-10-29T07:35:50.503Z,-1
090264,067232,U281,8000D744,,0,16026486,0,2021-10-29T05:55:55.364Z,2021-10-29T07:35:51.783Z,08,513,1,8,165,81,0,2021-10-29T07:35:50.513Z,-1
055023,053031,U281,8000D744,,0,16026486,40,2021-10-29T05:55:55.364Z,2021-10-29T07:35:51.910Z,02,523,1,8,66,91,0,2021-10-29T07:35:50.523Z,-1
002311,098662,0,No error,,1,16026486,0,2021-10-29T05:55:55.364Z,2021-10-29T07:35:50.440Z,02,608,0,0,182,54,0,2021-10-29T07:35:50.607Z,-1
012230,088256,0,No error,,1,16026486,0,2021-10-29T05:55:55.364Z,2021-10-29T07:35:50.520Z,08,613,0,0,52,82,0,2021-10-29T07:35:50.613Z,-1
067221,067584,R70,8000D701,,0,869446072,520,2021-10-29T05:55:55.364Z,2021-10-29T07:37:10.097Z,05,115,1,19,135,69,0,2021-10-29T07:37:10.117Z,-1
013375,027335,0,No error,,1,869446071,18,2021-10-29T05:55:55.364Z,2021-10-29T07:38:01.347Z,04,376,0,0,9,3,0,2021-10-29T07:38:01.377Z,-1
085583,086334,0,No error,,1,10511,0,2021-10-29T05:55:55.364Z,2021-10-29T07:39:05.083Z,10,34,0,0,149,22,0,2021-10-29T07:39:05.033Z,null
005518,039804,0,No error,,1,10511,36,2021-10-29T05:55:55.364Z,2021-10-29T07:39:38.037Z,09,62,0,0,165,16,0,2021-10-29T07:39:38.063Z,null
069834,074546,0,No error,,1,10572,0,2021-10-29T05:55:55.364Z,2021-10-29T07:41:00.003Z,10,966,0,0,81,18,0,2021-10-29T07:40:59.967Z,null
087109,065665,0,No error,,1,10572,34,2021-10-29T05:55:55.364Z,2021-10-29T07:41:25.740Z,09,771,0,0,70,93,0,2021-10-29T07:41:25.770Z,null
034302,074978,0,No error,,1,86117528,0,2021-10-29T05:55:55.364Z,2021-10-29T07:42:31.880Z,04,875,0,0,166,39,0,2021-10-29T07:42:31.877Z,-1
043183,009700,,vision,,0,86076529,2,2021-10-29T05:55:55.364Z,2021-10-29T07:43:45.973Z,03,768,0,0,123,13,0,2021-10-29T07:43:45.767Z,-1
066589,025619,,vacuum,,0,86117528,0,2021-10-29T05:55:55.364Z,2021-10-29T07:43:45.927Z,06,778,0,0,37,49,0,2021-10-29T07:43:45.777Z,-1
056044,092693,,vacuum,,0,86117528,16,2021-10-29T05:55:55.364Z,2021-10-29T07:43:45.943Z,01,788,0,0,43,68,0,2021-10-29T07:43:45.787Z,-1
002458,049083,0,No error,,1,86117528,0,2021-10-29T05:55:55.364Z,2021-10-29T07:43:45.863Z,06,963,0,0,126,30,0,2021-10-29T07:43:45.963Z,-1
086613,085111,0,No error,,1,86116854,0,2021-10-29T05:55:55.364Z,2021-10-29T07:44:43.083Z,03,67,0,0,165,54,0,2021-10-29T07:44:43.067Z,-1
082511,025209,R28,8000D701,,0,86116854,0,2021-10-29T05:55:55.364Z,2021-10-29T07:44:48.863Z,07,836,1,16,179,67,0,2021-10-29T07:44:48.837Z,-1
017459,063043,R28,8000D701,,0,86116854,0,2021-10-29T05:55:55.364Z,2021-10-29T07:44:48.927Z,01,846,1,7,110,7,0,2021-10-29T07:44:48.847Z,-1
039712,037207,R28,8000D701,,0,86116854,130,2021-10-29T05:55:55.364Z,2021-10-29T07:44:48.990Z,10,856,1,7,4,69,0,2021-10-29T07:44:48.857Z,-1
086326,064092,0,No error,,1,86116854,0,2021-10-29T05:55:55.364Z,2021-10-29T07:44:48.817Z,02,901,0,0,91,49,0,2021-10-29T07:44:48.900Z,-1
000775,070465,,vision,,0,86076529,2,2021-10-29T05:55:55.364Z,2021-10-29T07:44:57.193Z,07,58,0,0,164,33,0,2021-10-29T07:44:57.057Z,-1
001630,047892,0,No error,,1,111822,144,2021-10-29T05:55:55.364Z,2021-10-29T07:45:43.613Z,04,745,0,0,176,28,0,2021-10-29T07:45:43.747Z,null
015596,068554,LD104,8000D701,,0,869446071,420,2021-10-29T05:55:55.364Z,2021-10-29T07:46:01.693Z,05,699,1,9,171,54,0,2021-10-29T07:46:01.700Z,-1
036451,052387,0,No error,,1,82096640,7,2021-10-29T05:55:55.364Z,2021-10-29T07:46:06.380Z,08,494,0,0,79,99,0,2021-10-29T07:46:06.493Z,-1
022832,070036,0,No error,,1,86870317,90,2021-10-29T05:55:55.364Z,2021-10-29T07:46:37.757Z,10,778,0,0,150,49,0,2021-10-29T07:46:37.777Z,-1
071760,026648,0,VISION ERR,,0,140012,0,2021-10-29T05:55:55.364Z,2021-10-29T07:47:05.287Z,10,317,1,1,181,58,0,2021-10-29T07:47:05.317Z,null
076706,048764,0,VISION ERR,,0,140012,0,2021-10-29T05:55:55.364Z,2021-10-29T07:47:05.350Z,05,327,1,1,111,71,0,2021-10-29T07:47:05.327Z,null
033168,037440,0,VISION ERR,,0,140012,37,2021-10-29T05:55:55.364Z,2021-10-29T07:47:05.397Z,04,337,1,1,155,12,0,2021-10-29T07:47:05.337Z,null
073309,032319,0,No error,,1,82096640,0,2021-10-29T05:55:55.364Z,2021-10-29T07:48:04.973Z,03,970,0,0,195,96,0,2021-10-29T07:48:04.970Z,-1
045491,096884,0,No error,,1,82096640,0,2021-10-29T05:55:55.364Z,2021-10-29T07:48:05.740Z,07,755,0,0,6,68,0,2021-10-29T07:48:05.757Z,-1
001840,040903,C213,8000D701,,0,82096640,0,2021-10-29T05:55:55.364Z,2021-10-29T07:48:12.303Z,04,322,1,12,195,97,0,2021-10-29T07:48:12.323Z,-1
083802,021568,C55,8000D701,,0,82096640,0,2021-10-29T05:55:55.364Z,2021-10-29T07:48:12.333Z,03,332,1,10,88,14,0,2021-10-29T07:48:12.333Z,-1
019648,091550,C2016,8000D701,,0,82096640,70,2021-10-29T05:55:55.364Z,2021-10-29T07:48:12.397Z,05,342,1,12,64,50,0,2021-10-29T07:48:12.343Z,-1
089286,063272,8,1D005009,,0,10044,0,2021-10-29T05:55:55.364Z,2021-10-29T07:53:40.240Z,07,758,0,3,99,35,0,2021-10-29T07:50:45.757Z,null
016943,094556,0,No error,,1,10044,0,2021-10-29T05:55:55.364Z,2021-10-29T07:52:48.583Z,01,562,0,0,28,79,0,2021-10-29T07:52:48.563Z,null
005782,098695,0,No error,,1,10044,8,2021-10-29T05:55:55.364Z,2021-10-29T07:53:40.303Z,02,294,0,0,96,10,0,2021-10-29T07:53:40.293Z,null
